  +5.9466307e-05  +1.5866425e-06  +1.6318449e-05  +8.0418208e-03  +2.4131448e-02  +4.9844135e-02    -2.2002900e-03  -7.2233500e-04  +1.4250800e-03  +5.3291800e-02  -7.6130000e-02  -5.8813000e-02    +4.8412761e-06  +5.2176785e-07  +2.0308530e-06  +2.8400159e-03  +5.7957769e-03  +3.4589690e-03
  +9.1805526e-05  +8.7653223e-07  +1.9433902e-05  +6.3312576e-03  +4.4863052e-02  +3.3305155e-02    -1.8700800e-03  +3.2338700e-04  -3.6878000e-04  +1.0107000e-02  -5.6466000e-02  -4.0761000e-02    +3.4971992e-06  +1.0457915e-07  +1.3599869e-07  +1.0215145e-04  +3.1884092e-03  +1.6614591e-03
  +1.2652425e-04  +1.5128262e-06  +1.6318449e-05  +2.2943429e-03  +5.8420340e-02  +4.2296447e-02    -1.6667800e-03  -2.9373700e-04  +3.6878000e-04  +3.1669900e-02  -2.9894000e-02  +2.3164000e-02    +2.7781556e-06  +8.6281425e-08  +1.3599869e-07  +1.0029826e-03  +8.9365124e-04  +5.3657090e-04
  +1.1489696e-04  +1.5774858e-06  +1.3472130e-05  +2.0970721e-03  +5.8418407e-02  +3.1967652e-02    +5.2930000e-04  -2.6010000e-05  +3.6917000e-04  +2.1055000e-03  +4.0000000e-06  -2.6866000e-02    +2.8015849e-07  +6.7652010e-10  +1.3628649e-07  +4.4331302e-06  +1.6000000e-11  +7.2178196e-04
  +1.4367858e-04  +1.2204284e-06  +9.3861351e-06  +2.2493867e-03  +5.8380708e-02  +7.1069115e-03    -1.2676000e-03  +1.5125000e-04  +6.0676000e-04  -1.6339000e-03  +7.8000000e-05  -9.4492500e-02    +1.6068098e-06  +2.2876563e-08  +3.6815770e-07  +2.6696292e-06  +6.0840000e-09  +8.9288326e-03
  +1.3606056e-04  +9.4107461e-07  +1.2595472e-05  +1.2472976e-03  +5.7021142e-02  +2.0031873e-02    +3.2210000e-04  +1.3464000e-04  -4.8533000e-04  +1.2110600e-02  +2.8300000e-03  +5.7231500e-02    +1.0374841e-07  +1.8127930e-08  +2.3554521e-07  +1.4666663e-04  +8.0089000e-06  +3.2754446e-03
  +1.3593228e-04  +1.5438311e-06  +1.1308626e-05  +7.3684017e-04  +5.5250853e-02  +1.3887444e-02    +5.5000000e-06  -2.7242000e-04  +1.8618000e-04  +8.1723000e-03  +3.7360000e-03  -2.3689000e-02    +3.0250000e-11  +7.4212656e-08  +3.4662992e-08  +6.6786487e-05  +1.3957696e-05  +5.6116872e-04
  +1.3036844e-04  +1.5144010e-06  +1.2089807e-05  +8.1946505e-04  +4.1206158e-02  +9.2128707e-03    +2.4110000e-04  +1.1900000e-05  -1.1421000e-04  -1.4815000e-03  +3.2062000e-02  -2.1861300e-02    +5.8129210e-08  +1.4161000e-10  +1.3043924e-08  +2.1948423e-06  +1.0279718e-03  +4.7791644e-04
  +1.3797321e-04  +1.1805692e-06  +1.1821632e-05  +8.6729661e-04  +4.9362619e-02  +1.6365317e-02    -3.2830000e-04  +1.4407000e-04  +3.8780000e-05  -8.2360000e-04  -1.9184000e-02  +3.1943300e-02    +1.0778089e-07  +2.0756165e-08  +1.5038884e-09  +6.7831696e-07  +3.6802586e-04  +1.0203744e-03
  +1.4768083e-04  +1.4416805e-06  +9.6902709e-06  +6.4899601e-04  +4.9493791e-02  +1.4715388e-02    -4.0620000e-04  -1.1416000e-04  +3.2534000e-04  +3.9745000e-03  -2.9500000e-04  -6.6200000e-03    +1.6499844e-07  +1.3032506e-08  +1.0584612e-07  +1.5796650e-05  +8.7025000e-08  +4.3824400e-05
  +1.4766381e-04  +2.4801210e-06  +2.1152825e-05  +2.3419212e-03  +1.0983789e-01  +2.1419032e-03    +7.0000000e-07  -3.7414000e-04  -1.4863000e-03  -2.2918000e-02  -1.0894600e-01  -7.5026300e-02    +4.9000000e-13  +1.3998074e-07  +2.2090877e-06  +5.2523472e-04  +1.1869231e-02  +5.6289457e-03
  +4.2412931e-04  +3.7325081e-06  +1.5826393e-05  +6.0335079e-02  +2.3333730e-01  +2.7192010e-02    -8.4427000e-03  -3.5713000e-04  +6.2098000e-04  -1.9723860e-01  -1.5163200e-01  +1.1861930e-01    +7.1279183e-05  +1.2754184e-07  +3.8561616e-07  +3.8903065e-02  +2.2992263e-02  +1.4070538e-02
  +2.8245172e-04  +2.8509985e-06  +7.8577620e-06  +6.6313009e-03  +9.5825536e-02  +5.0843485e-02    +3.7881000e-03  +2.4348000e-04  +1.1750700e-03  +1.6419920e-01  +1.7349300e-01  +6.0585000e-02    +1.4349702e-05  +5.9282510e-08  +1.3807895e-06  +2.6961377e-02  +3.0099821e-02  +3.6705422e-03
  +4.7823129e-04  +3.3530737e-06  +3.3446192e-06  +2.7437063e-03  +1.1806027e-01  +5.2061093e-02    -5.0622000e-03  -1.4265000e-04  +9.7434000e-04  +2.9052400e-02  -3.4042000e-02  +2.6840000e-03    +2.5625869e-05  +2.0349023e-08  +9.4933844e-07  +8.4404195e-04  +1.1588578e-03  +7.2038560e-06
  +2.1351639e-04  +1.6810738e-07  +1.4363039e-05  +2.5724952e-02  +8.3438366e-02  +3.4803514e-02    +7.2563000e-03  +1.4211310e-03  -1.9610300e-03  -1.0800960e-01  +5.4742000e-02  -4.1612000e-02    +5.2653890e-05  +2.0196133e-06  +3.8456387e-06  +1.1666074e-02  +2.9966866e-03  +1.7315585e-03
  +2.6651542e-04  +9.5387452e-07  +1.4395802e-05  +2.2540218e-02  +8.9785328e-02  +4.5385616e-02    -1.7131000e-03  -5.6665600e-04  -4.3200000e-06  +1.0256000e-02  -1.0785000e-02  +2.6482000e-02    +2.9347116e-06  +3.2109902e-07  +1.8662400e-11  +1.0518554e-04  +1.1631623e-04  +7.0129632e-04
  +2.2670120e-04  +1.4302486e-06  +1.4786947e-05  +1.6671716e-02  +7.3987808e-02  +3.5294010e-02    +1.2687000e-03  -2.1926500e-04  -5.1200000e-05  +2.1015000e-02  +2.7635000e-02  -2.5172000e-02    +1.6095997e-06  +4.8077140e-08  +2.6214400e-09  +4.4163022e-04  +7.6369323e-04  +6.3362958e-04
  +2.6569326e-04  +1.1010934e-06  +1.4426171e-05  +1.9566694e-02  +8.1411497e-02  +4.5724124e-02    -1.2435000e-03  +1.4660000e-04  +4.7200000e-05  -1.0762000e-02  -1.3320000e-02  +2.5965000e-02    +1.5462923e-06  +2.1491560e-08  +2.2278400e-09  +1.1582064e-04  +1.7742240e-04  +6.7418122e-04
  +2.6102280e-04  +1.0533327e-06  +1.5643528e-05  +1.9753459e-02  +1.0512704e-01  +3.7948988e-02    +1.4390000e-04  +2.3010000e-05  -1.5701000e-04  -6.6600000e-04  -3.8906000e-02  -1.9027000e-02    +2.0707210e-08  +5.2946010e-10  +2.4652140e-08  +4.4355600e-07  +1.5136768e-03  +3.6202673e-04
  +2.4878753e-04  +1.0184443e-06  +1.5643528e-05  +1.9356044e-02  +9.0821466e-02  +3.8097575e-02    +3.8320000e-04  +1.7140000e-05  +0.0000000e+00  +1.4210000e-03  +2.2867000e-02  +3.8100000e-04    +1.4684224e-07  +2.9377960e-10  +0.0000000e+00  +2.0192410e-06  +5.2289969e-04  +1.4516100e-07
  +2.6012529e-04  +1.1574102e-06  +1.8982839e-05  +2.2680661e-02  +1.0693816e-01  +4.2398516e-02    -3.5540000e-04  -6.6650000e-05  -4.0174000e-04  -1.1475000e-02  -2.5648000e-02  +1.0723000e-02    +1.2630916e-07  +4.4422225e-09  +1.6139503e-07  +1.3167563e-04  +6.5781990e-04  +1.1498273e-04
  +2.4703038e-04  +6.9393398e-07  +1.9931403e-05  +2.5707954e-02  +1.1312190e-01  +4.2461548e-02    +4.1120000e-04  +2.4280300e-04  -1.0753000e-04  -9.7360000e-03  -9.3220000e-03  +1.5300000e-04    +1.6908544e-07  +5.8953297e-08  +1.1562701e-08  +9.4789696e-05  +8.6899684e-05  +2.3409000e-08
  +2.5172361e-04  +1.1432742e-06  +2.0545188e-05  +2.6928482e-02  +1.1755435e-01  +5.1058374e-02    -1.4860000e-04  -2.3621300e-04  -6.8220000e-05  -3.7620000e-03  -6.5260000e-03  +1.9899000e-02    +2.2081960e-08  +5.5796581e-08  +4.6539684e-09  +1.4152644e-05  +4.2588676e-05  +3.9597020e-04
  +2.4513539e-04  +1.0973820e-06  +2.4117921e-05  +3.2291371e-02  +1.2167190e-01  +4.8532531e-02    +2.0900000e-04  +2.1680000e-05  -3.7832000e-04  -1.5599000e-02  -5.9530000e-03  -5.6600000e-03    +4.3681000e-08  +4.7002240e-10  +1.4312602e-07  +2.4332880e-04  +3.5438209e-05  +3.2035600e-05
  +2.5021545e-04  +9.2219145e-07  +2.4117921e-05  +3.1680796e-02  +1.2708655e-01  +4.6256825e-02    -1.6140000e-04  +8.7252000e-05  +0.0000000e+00  +1.7070000e-03  -7.6770000e-03  -5.2270000e-03    +2.6049960e-08  +7.6129115e-09  +0.0000000e+00  +2.9138490e-06  +5.8936329e-05  +2.7321529e-05
  +3.1654815e-04  +1.2117827e-06  +2.4117921e-05  +2.9076047e-02  +1.1851219e-01  +6.0880628e-02    -1.9736000e-03  -1.4050200e-04  +0.0000000e+00  +7.4740000e-03  +1.2236000e-02  +3.1666000e-02    +3.8950970e-06  +1.9740812e-08  +0.0000000e+00  +5.5860676e-05  +1.4971970e-04  +1.0027356e-03
  +2.6999748e-04  +1.5772597e-06  +2.3367169e-05  +2.7315165e-02  +1.1815650e-01  +4.4319512e-02    +1.3602000e-03  -1.5508000e-04  +7.7040000e-05  +5.2440000e-03  +5.1700000e-04  -3.6218000e-02    +1.8501440e-06  +2.4049806e-08  +5.9351616e-09  +2.7499536e-05  +2.6728900e-07  +1.3117435e-03
  +2.5224428e-04  +1.0563112e-06  +2.3224592e-05  +2.3791829e-02  +1.1824314e-01  +3.6507745e-02    +5.4940000e-04  +2.2812000e-04  +1.4770000e-05  +1.1027000e-02  -1.2600000e-04  -1.9452000e-02    +3.0184036e-07  +5.2038734e-08  +2.1815290e-10  +1.2159473e-04  +1.5876000e-08  +3.7838030e-04
  +2.2496700e-04  +1.0563112e-06  +2.0221750e-05  +2.4587808e-02  +9.6154568e-02  +4.7588114e-02    +8.8330000e-04  +0.0000000e+00  +3.2233000e-04  -2.5590000e-03  +3.3777000e-02  +2.7077000e-02    +7.8021889e-07  +0.0000000e+00  +1.0389663e-07  +6.5484810e-06  +1.1408857e-03  +7.3316393e-04
  +2.1960869e-04  +1.2286392e-06  +2.1662974e-05  +2.3100656e-02  +9.2403232e-02  +3.9834172e-02    +1.7970000e-04  -8.0670000e-05  -1.5749000e-04  +4.8160000e-03  +6.1090000e-03  -1.8562000e-02    +3.2292090e-08  +6.5076489e-09  +2.4803100e-08  +2.3193856e-05  +3.7319881e-05  +3.4454784e-04
  +2.3596647e-04  +1.0296364e-06  +2.3749248e-05  +2.1148140e-02  +8.9173904e-02  +4.4332566e-02    -5.4200000e-04  +9.3730000e-05  -2.1897000e-04  +6.5650000e-03  +5.3590000e-03  +1.0968000e-02    +2.9376400e-07  +8.7853129e-09  +4.7947861e-08  +4.3099225e-05  +2.8718881e-05  +1.2029702e-04
  +2.2851160e-04  +8.9662719e-07  +2.3749248e-05  +2.7999664e-02  +1.0762402e-01  +4.7576334e-02    +2.4460000e-04  +6.7806000e-05  +0.0000000e+00  -2.1907000e-02  -2.9441000e-02  +7.5670000e-03    +5.9829160e-08  +4.5976536e-09  +0.0000000e+00  +4.7991665e-04  +8.6677248e-04  +5.7259489e-05
  +2.2851160e-04  +8.0089970e-07  +2.3076398e-05  +2.7843594e-02  +1.0449121e-01  +3.9264611e-02    +0.0000000e+00  +5.1974000e-05  +6.9530000e-05  +4.6700000e-04  +4.8100000e-03  -1.9967000e-02    +0.0000000e+00  +2.7012967e-09  +4.8344209e-09  +2.1808900e-07  +2.3136100e-05  +3.9868109e-04
  +2.1591657e-04  +5.3332494e-07  +2.3749248e-05  +2.8250550e-02  +9.0253378e-02  +4.8512706e-02    +4.2250000e-04  +1.6463900e-04  -6.9530000e-05  -1.2150000e-03  +2.2829000e-02  +2.2103000e-02    +1.7850625e-07  +2.7106000e-08  +4.8344209e-09  +1.4762250e-06  +5.2116324e-04  +4.8854261e-04
  +2.2851160e-04  +1.2887244e-06  +2.3749248e-05  +2.4092317e-02  +9.1048235e-02  +3.2360412e-02    -4.2250000e-04  -4.0492900e-04  +0.0000000e+00  +1.2862000e-02  -1.3200000e-03  -4.0366000e-02    +1.7850625e-07  +1.6396750e-07  +0.0000000e+00  +1.6543104e-04  +1.7424000e-06  +1.6294140e-03
  +2.1957609e-04  +1.2890423e-06  +2.0834752e-05  +2.3796765e-02  +8.7509472e-02  +4.0819758e-02    +2.9850000e-04  -1.4000000e-07  +3.0881000e-04  +9.5500000e-04  +5.9220000e-03  +2.2149000e-02    +8.9102250e-08  +1.9600000e-14  +9.5363616e-08  +9.1202500e-07  +3.5070084e-05  +4.9057820e-04
  +2.1418323e-04  +1.3481300e-06  +2.0685941e-05  +2.4363152e-02  +9.2429985e-02  +3.9358989e-02    +1.8310000e-04  -2.5730000e-05  +1.6330000e-05  -1.8250000e-03  -8.2030000e-03  -3.6480000e-03    +3.3525610e-08  +6.6203290e-10  +2.6666890e-10  +3.3306250e-06  +6.7289209e-05  +1.3307904e-05
  +2.0980364e-04  +1.7862590e-06  +2.0832195e-05  +2.1312788e-02  +8.4853942e-02  +3.9390738e-02    +1.5040000e-04  -1.7542000e-04  -1.6050000e-05  +1.0098000e-02  +1.2726000e-02  +8.0000000e-05    +2.2620160e-08  +3.0772176e-08  +2.5760250e-10  +1.0196960e-04  +1.6195108e-04  +6.4000000e-09
  +2.1594009e-04  +1.5848544e-06  +1.7103766e-05  +2.7306571e-02  +7.8780140e-02  +4.9766025e-02    -2.1030000e-04  +7.7600000e-05  +4.2856000e-04  -1.9258000e-02  +1.0619000e-02  +2.4612000e-02    +4.4226090e-08  +6.0217600e-09  +1.8366367e-07  +3.7087056e-04  +1.1276316e-04  +6.0575054e-04
  +2.1750055e-04  +1.3572949e-06  +2.3316440e-05  +2.4398440e-02  +9.3217249e-02  +3.1999485e-02    -5.3000000e-05  +9.3880000e-05  -6.9304000e-04  +9.0470000e-03  -2.4637000e-02  -4.4199000e-02    +2.8090000e-09  +8.8134544e-09  +4.8030444e-07  +8.1848209e-05  +6.0698177e-04  +1.9535516e-03
  +2.0359580e-04  +1.4648019e-06  +1.9507592e-05  +2.5028189e-02  +5.7289859e-02  +2.0673839e-02    +4.7920000e-04  -4.5260000e-05  +4.1197000e-04  -2.0030000e-03  +6.5962000e-02  -3.5100000e-02    +2.2963264e-07  +2.0484676e-09  +1.6971928e-07  +4.0120090e-06  +4.3509854e-03  +1.2320100e-03
  +4.6268428e-05  +1.9068020e-06  +1.6163817e-08  +3.6112541e-04  +5.1618765e-03  +2.0626417e-04    +7.4666100e-03  -1.7058000e-04  +4.5438770e-03  +1.7720630e-01  +1.6750680e-01  -1.5814590e-01    +5.5750265e-05  +2.9097536e-08  +2.0646818e-05  +3.1402073e-02  +2.8058528e-02  +2.5010126e-02
  +2.5021305e-09  +4.0902037e-09  +2.0217996e-12  +5.6020734e-07  +3.0296658e-05  +7.5513841e-05    +6.8521113e-03  +1.3169153e-03  -1.2571510e-04  -1.9751770e-02  +7.7350440e-02  +2.3051770e-02    +4.6951429e-05  +1.7342659e-06  +1.5804286e-08  +3.9013242e-04  +5.9830906e-03  +5.3138410e-04
  +5.3871803e-06  +9.5657007e-09  +2.0915523e-06  +1.8348544e-03  +1.1571835e-03  +1.7755829e-02    +2.2710087e-03  +1.6175910e-04  -1.4476419e-03  -4.2086730e-02  +2.8513160e-02  +1.2456113e-01    +5.1574805e-06  +2.6166006e-08  +2.0956671e-06  +1.7712928e-03  +8.1300029e-04  +1.5515475e-02
  +2.9894410e-06  +3.7983062e-07  +6.3169282e-06  +6.5976956e-03  +6.4785521e-04  +7.9639662e-02    -5.9203000e-04  +5.1849960e-04  -1.0671300e-03  -3.8391000e-02  -8.5644000e-03  +1.4895400e-01    +3.5049952e-07  +2.6884184e-07  +1.1387664e-06  +1.4738689e-03  +7.3348947e-05  +2.2187294e-02
  +4.8121881e-06  +3.7348477e-11  +5.1227985e-06  +6.1957836e-03  +1.8420491e-03  +8.4266542e-02    +4.6467000e-04  -6.2241534e-04  +2.4999000e-04  +2.5129000e-03  +1.7466100e-02  +8.0820000e-03    +2.1591821e-07  +3.8740086e-07  +6.2495000e-08  +6.3146664e-06  +3.0506465e-04  +6.5318724e-05
  +7.7335667e-07  +1.6306575e-09  +6.2351089e-06  +8.0325331e-03  +1.1117090e-05  +9.8872514e-02    -1.3142630e-03  -3.4270060e-05  -2.3366000e-04  -1.0911100e-02  -4.6253330e-02  +2.4153000e-02    +1.7272872e-06  +1.1744370e-09  +5.4596996e-08  +1.1905210e-04  +2.1393705e-03  +5.8336741e-04
  +7.6641971e-07  +3.0016949e-08  +6.5793789e-06  +8.6818788e-03  +5.7067954e-06  +7.6277049e-02    -3.9530000e-06  -1.3287260e-04  -6.8010000e-05  -3.5522000e-03  +5.7231200e-03  -3.8257000e-02    +1.5626209e-11  +1.7655128e-08  +4.6253601e-09  +1.2618125e-05  +3.2754103e-05  +1.4635980e-03
  +9.9336541e-08  +7.5754856e-08  +9.5608969e-06  +1.1294801e-02  +1.0340212e-03  +5.4747108e-02    -5.6027700e-04  -1.0198200e-04  -5.2704000e-04  -1.3100400e-02  -3.4545090e-02  -4.2202000e-02    +3.1391032e-07  +1.0400328e-08  +2.7777116e-07  +1.7162048e-04  +1.1933632e-03  +1.7810088e-03
  +1.1994239e-07  +1.2242371e-07  +1.0015706e-05  +1.1252118e-02  +1.0552168e-03  +5.3012760e-02    +3.1150000e-05  -7.4655000e-05  -7.2690000e-05  +2.0100000e-04  -3.2790000e-04  -3.7360000e-03    +9.7032250e-10  +5.5733690e-09  +5.2838361e-09  +4.0401000e-08  +1.0751841e-07  +1.3957696e-05
  +1.7938444e-07  +3.9678250e-08  +1.1026318e-05  +1.5285613e-02  +2.7771424e-03  +6.2527003e-02    +7.7211000e-05  +1.5069700e-04  -1.5583000e-04  -1.7559000e-02  -2.0214500e-02  +1.9809000e-02    +5.9615385e-09  +2.2709586e-08  +2.4282989e-08  +3.0831848e-04  +4.0862601e-04  +3.9239648e-04
  +6.7157168e-08  +1.6482301e-07  +1.0300954e-05  +1.5026837e-02  +4.5732353e-03  +6.0457466e-02    -1.6439100e-04  -2.0679000e-04  +1.1108000e-04  +1.0510000e-03  -1.4927100e-02  -4.1730000e-03    +2.7024401e-08  +4.2762104e-08  +1.2338766e-08  +1.1046010e-06  +2.2281831e-04  +1.7413929e-05
  +6.8540185e-09  +6.5768654e-08  +1.3953587e-05  +1.9180034e-02  +6.7893645e-03  +4.3855061e-02    -3.4193600e-04  +1.4953000e-04  -5.2594000e-04  -1.5908000e-02  -1.4771900e-02  -3.6465000e-02    +1.1692023e-07  +2.2359221e-08  +2.7661288e-07  +2.5306446e-04  +2.1820903e-04  +1.3296962e-03
  +9.5867021e-08  +2.3733948e-07  +1.5450638e-05  +2.2084635e-02  +1.2239439e-02  +4.7036501e-02    -2.2683500e-04  -2.3072100e-04  -1.9528000e-04  -1.0117000e-02  -2.8234400e-02  +7.4630000e-03    +5.1454117e-08  +5.3232180e-08  +3.8134278e-08  +1.0235369e-04  +7.9718134e-04  +5.5696369e-05
  +3.4461596e-07  +7.3254427e-09  +1.3953587e-05  +2.1858440e-02  +9.9833469e-03  +4.3615816e-02    -2.7741600e-04  +4.0158620e-04  +1.9528000e-04  +7.6300000e-04  +1.0715300e-02  -8.0350000e-03    +7.6959637e-08  +1.6127148e-07  +3.8134278e-08  +5.8216900e-07  +1.1481765e-04  +6.4561225e-05
  +4.0438789e-07  +7.3254427e-09  +1.5501938e-05  +2.2746974e-02  +9.9927013e-03  +4.1066212e-02    -4.8875000e-05  +0.0000000e+00  -2.0180000e-04  -2.9750000e-03  -4.6800000e-05  -6.1960000e-03    +2.3887656e-09  +0.0000000e+00  +4.0723240e-08  +8.8506250e-06  +2.1902400e-09  +3.8390416e-05
  +4.8534073e-07  +7.3254427e-09  +1.6217937e-05  +2.2086418e-02  +1.3643408e-02  +3.8757009e-02    -6.0749000e-05  +0.0000000e+00  -8.9900000e-05  +2.2060000e-03  -1.6841500e-02  -5.7800000e-03    +3.6904410e-09  +0.0000000e+00  +8.0820100e-09  +4.8664360e-06  +2.8363612e-04  +3.3408400e-05
  +4.8534073e-07  +7.3254427e-09  +1.7172653e-05  +2.0911184e-02  +7.5681474e-03  +4.4279943e-02    +0.0000000e+00  +0.0000000e+00  -1.1684000e-04  +4.0080000e-03  +2.9809900e-02  +1.3560000e-02    +0.0000000e+00  +0.0000000e+00  +1.3651586e-08  +1.6064064e-05  +8.8863014e-04  +1.8387360e-04
  +6.8121088e-07  +6.1616147e-08  +1.7172653e-05  +2.2559139e-02  +1.0004000e-02  +3.4324602e-02    -1.2869100e-04  -1.6263720e-04  +0.0000000e+00  -5.5900000e-03  -1.3024900e-02  -2.5159000e-02    +1.6561373e-08  +2.6450859e-08  +0.0000000e+00  +3.1248100e-05  +1.6964802e-04  +6.3297528e-04
  +1.2361659e-06  +7.3254427e-09  +1.7172653e-05  +2.2988321e-02  +7.6361557e-03  +3.8978605e-02    -2.8647500e-04  +1.6263720e-04  +0.0000000e+00  -1.4220000e-03  +1.2634900e-02  +1.2161000e-02    +8.2067926e-08  +2.6450859e-08  +0.0000000e+00  +2.0220840e-06  +1.5964070e-04  +1.4788992e-04
  +1.9116934e-06  +4.4218909e-07  +2.3147645e-05  +3.0606803e-02  +2.1325345e-02  +3.9530585e-02    -2.7081000e-04  -5.7938420e-04  -6.6721000e-04  -2.3329000e-02  -5.8646900e-02  +1.3930000e-03    +7.3338056e-08  +3.3568605e-07  +4.4516918e-07  +5.4424224e-04  +3.4394589e-03  +1.9404490e-06
  +1.5334612e-06  +3.8806172e-07  +2.7365872e-05  +2.8011713e-02  +1.9774266e-02  +3.4233881e-02    +1.4431000e-04  +4.2027000e-05  -4.2004000e-04  +7.5810000e-03  +5.4110000e-03  -1.3799000e-02    +2.0825376e-08  +1.7662687e-09  +1.7643360e-07  +5.7471561e-05  +2.9278921e-05  +1.9041240e-04
  +2.4511660e-06  +1.1398125e-06  +1.8044400e-05  +1.8909550e-02  +1.4587325e-02  +4.6059169e-02    -3.2729000e-04  -4.4467400e-04  +9.8337000e-04  +2.9855000e-02  +1.9843000e-02  +2.9590000e-02    +1.0711874e-07  +1.9773497e-07  +9.6701656e-07  +8.9132102e-04  +3.9374465e-04  +8.7556810e-04
  +2.1064458e-06  +1.0038637e-06  +1.7041375e-05  +1.6601807e-02  +1.5927702e-02  +2.6905185e-02    +1.1426000e-04  +6.5690000e-05  +1.1975000e-04  +8.6640000e-03  -5.4270000e-03  -5.0586000e-02    +1.3055348e-08  +4.3151761e-09  +1.4340063e-08  +7.5064896e-05  +2.9452329e-05  +2.5589434e-03
  +1.5637753e-06  +1.0122775e-06  +1.5873929e-05  +1.5996937e-02  +9.5126276e-03  +2.7653362e-02    +2.0085000e-04  -4.1900000e-06  +1.4391000e-04  +2.3690000e-03  +2.8672300e-02  +2.2650000e-03    +4.0340723e-08  +1.7556100e-11  +2.0710088e-08  +5.6121610e-06  +8.2210079e-04  +5.1302250e-06
  +2.8638454e-06  +8.3252303e-07  +1.5873929e-05  +2.1235776e-02  +6.0498217e-03  +2.8498504e-02    -4.4178000e-04  +9.3693000e-05  +0.0000000e+00  -1.9246000e-02  +1.9752100e-02  +2.5220000e-03    +1.9516957e-07  +8.7783782e-09  +0.0000000e+00  +3.7040852e-04  +3.9014545e-04  +6.3604840e-06
  +3.1825507e-05  +2.5584003e-06  +1.0101209e-05  +1.3469459e-02  +3.5985711e-02  +2.7896014e-02    -3.9491200e-03  -6.8707300e-04  +8.0597000e-04  +2.9667000e-02  -1.1191840e-01  -1.7940000e-03    +1.5595549e-05  +4.7206931e-07  +6.4958764e-07  +8.8013089e-04  +1.2525728e-02  +3.2184360e-06
