Cluster Index	Z	P	-log10(P)	x	y	z	
60	3.36	0.000383	3.42	16	23	10
59	3.85	5.87e-05	4.23	29	4	14
58	3.2	0.000698	3.16	39	4	14
57	3.77	8.24e-05	4.08	29	6	14
56	3.44	0.000296	3.53	51	23	14
55	3.22	0.000635	3.2	38	41	14
54	3.55	0.000194	3.71	12	28	9
53	3.16	0.000788	3.1	42	16	21
52	3.27	0.000546	3.26	21	20	21
51	3.13	0.000872	3.06	53	29	21
50	3.12	0.000911	3.04	19	45	6
49	3.16	0.000788	3.1	30	42	9
48	3.37	0.000373	3.43	33	42	9
47	3.2	0.000696	3.16	31	49	10
46	3.53	0.000205	3.69	48	22	8
45	3.12	0.000897	3.05	30	47	25
44	3.14	0.000844	3.07	38	34	21
43	3.32	0.000456	3.34	45	42	24
42	3.52	0.000215	3.67	19	45	21
41	3.57	0.000178	3.75	44	37	24
40	4.09	2.2e-05	4.66	40	10	22
39	3.09	0.000991	3	40	11	10
38	4.22	1.23e-05	4.91	43	11	22
37	3.2	0.000681	3.17	41	13	24
36	3.09	0.000986	3.01	50	13	10
35	3.23	0.000611	3.21	23	49	23
34	3.24	0.000605	3.22	30	48	23
33	3.15	0.000821	3.09	42	17	10
32	3.44	0.000292	3.54	13	38	22
31	3.75	8.92e-05	4.05	19	41	24
30	3.25	0.000573	3.24	10	24	15
29	3.1	0.00098	3.01	37	27	28
28	3.64	0.000137	3.86	33	39	15
27	3.58	0.000175	3.76	19	23	15
26	3.66	0.000125	3.9	49	39	4
25	3.11	0.000944	3.03	24	49	15
24	3.35	0.000409	3.39	20	56	15
23	3.11	0.00093	3.03	42	13	15
22	3.38	0.000366	3.44	20	51	14
21	3.38	0.000361	3.44	16	26	4
20	3.25	0.000576	3.24	31	8	4
19	3.09	0.000985	3.01	46	49	16
18	3.09	0.000989	3	31	39	14
17	3.19	0.000723	3.14	51	31	14
16	3.23	0.000623	3.21	11	27	12
15	3.19	0.000712	3.15	24	53	17
14	3.74	9.04e-05	4.04	22	56	17
13	3.15	0.000805	3.09	27	58	17
12	3.96	3.81e-05	4.42	27	7	18
11	3.19	0.000705	3.15	30	41	18
10	3.46	0.000271	3.57	42	50	13
9	3.17	0.000774	3.11	42	8	6
8	3.13	0.00088	3.06	30	32	19
7	3.61	0.000151	3.82	13	38	19
6	3.17	0.000755	3.12	13	27	12
5	3.35	0.00041	3.39	36	8	20
4	3.39	0.000348	3.46	25	52	11
3	3.18	0.000742	3.13	27	29	20
2	3.27	0.00054	3.27	44	44	11
1	3.28	0.000519	3.28	10	26	14
