Cluster Index	Z	P	-log10(P)		x	y	z	
105	3.97	3.53e-05	4.45	53.7	44.1	-15.2
104	4.16	1.59e-05	4.8	-61.8	-45.7	60.2
103	4.01	3e-05	4.52	-30.9	25.3	1.77
102	3.79	7.4e-05	4.13	-62.5	-31.3	-21.4
101	4.31	8.1e-06	5.09	46	-69.3	55.6
101	4.2	1.33e-05	4.88	56.2	-67.1	49.3
100	4.27	9.86e-06	5.01	56.3	7.06	-37.1
99	3.82	6.68e-05	4.18	-49.3	-66	-4.43
98	3.63	0.000143	3.84	-55.2	-39.4	36.3
97	4.56	2.5e-06	5.6	-18	-68.2	74.2
97	3.63	0.000144	3.84	-11.2	-68.4	74
96	4.26	1.03e-05	4.99	13	6.91	20.7
95	3.54	0.000202	3.69	-50.9	48.8	-1.75
94	3.57	0.000179	3.75	76.6	-7.36	-18.2
93	3.46	0.000271	3.57	43.6	-25.7	76.4
92	3.53	0.000208	3.68	-14.2	34.5	-22.9
91	3.5	0.000234	3.63	-20.5	59.3	-15.8
90	3.26	0.000549	3.26	-44.5	38.7	-22.8
89	3.53	0.000206	3.69	66.9	-11	22.3
88	3.55	0.000192	3.72	-40.9	-20	77.8
88	3.26	0.000566	3.25	-37.6	-26.6	78.8
87	3.64	0.000138	3.86	-36.8	68.1	17.1
86	3.64	0.000135	3.87	2.96	5.61	32.5
85	3.62	0.00015	3.82	-12.9	-99.9	-22.2
84	3.22	0.000633	3.2	-17.5	18.3	2.6
83	3.36	0.000384	3.42	-72.3	-16.2	-12.4
82	4.27	9.91e-06	5	-65.4	-50.6	49.9
81	3.44	0.000296	3.53	-62.2	-39.4	13.9
80	3.77	8.23e-05	4.08	11.4	-97.1	21.9
79	3.2	0.000697	3.16	-22.5	-103	23.8
78	3.85	5.87e-05	4.23	11.3	-104	23
77	3.43	0.0003	3.52	-3.51	-7.94	74.6
76	4.1	2.09e-05	4.68	13	-18.3	53.3
75	3.46	0.000269	3.57	-61	23.8	31.1
74	3.52	0.000214	3.67	20.2	64.7	-17.8
73	3.49	0.000244	3.61	57.1	-4.06	44
72	4.1	2.03e-05	4.69	14.1	-73	-61.6
71	3.55	0.000189	3.72	56.2	-24.7	-3.31
70	3.88	5.21e-05	4.28	79.9	-25.4	-3.86
69	3.54	0.000203	3.69	34.3	-80.1	-60.9
68	3.37	0.000376	3.42	62.4	-67.5	3.96
67	4.31	8.27e-06	5.08	-26.6	57.3	35.7
66	4.25	1.09e-05	4.96	2.33	-1.14	-11.5
65	3.89	5.05e-05	4.3	27.6	-99.5	-34.7
64	3.46	0.000269	3.57	37.8	62.8	38.5
63	3.69	0.000113	3.95	-32.5	-58.4	-17.6
62	3.69	0.00011	3.96	-39.9	-90.2	-28.8
61	3.13	0.000885	3.05	-10	59.1	6.6
60	3.55	0.000193	3.71	69.4	-30.9	-19.6
59	3.82	6.7e-05	4.17	-32.4	-90.9	33.3
58	3.65	0.000129	3.89	-16.6	16.2	76.4
57	3.28	0.000521	3.28	34.1	57.1	22.6
56	3.37	0.000382	3.42	55.8	-46.1	-10.9
55	3.33	0.000436	3.36	67.3	10.3	29.8
54	3.13	0.00086	3.07	62.6	-39.7	-12.2
53	3.31	0.000467	3.33	46.3	22.9	-45.2
52	3.2	0.000697	3.16	6.21	40.5	-24.5
51	3.53	0.000206	3.69	-52.6	-48	-18.8
50	3.17	0.000774	3.11	-33.1	-96.1	-22.3
49	3.15	0.000821	3.09	-32.4	-63.2	-5.4
48	3.38	0.000362	3.44	55.4	-41.3	-45.6
47	3.1	0.000976	3.01	-9.65	-96	-39.9
46	3.66	0.000127	3.89	-55.6	4.41	-50.4
45	3.09	0.000988	3.01	-59.6	-75.6	-2.48
44	3.16	0.000793	3.1	9.2	16.6	-26.1
43	3.37	0.000375	3.43	-0.945	16.9	-25.9
42	3.17	0.000766	3.12	3.91	-98.8	-34.2
41	3.09	0.000991	3	-25.9	-83.1	-2.13
40	3.1	0.000976	3.01	-13.6	-15.8	87.6
39	3.23	0.000611	3.21	34.3	50.7	46.4
38	3.24	0.000605	3.22	10.6	48.1	47.5
37	3.19	0.000711	3.15	30.6	58.8	11.1
36	3.75	9.02e-05	4.04	37.5	68.5	9.28
35	3.15	0.000808	3.09	20.7	75.5	8.53
34	3.96	3.81e-05	4.42	18.5	-90.7	43.2
33	3.19	0.000705	3.15	9.87	20.9	24
32	3.32	0.000451	3.35	67.5	12.9	46.4
31	3.19	0.000722	3.14	-61.9	-13.2	9.34
30	3.35	0.00041	3.39	-11.7	-84.8	54.3
29	3.18	0.000742	3.13	19.6	-16.9	41.6
28	3.16	0.000788	3.1	-31.6	-57.2	55.7
27	3.27	0.000547	3.26	39.6	-46.1	51.8
26	3.13	0.000886	3.05	-68.2	-13.6	49.2
25	3.14	0.000844	3.07	-17.3	1.32	45.1
24	3.52	0.000215	3.67	47.5	35.5	37.3
23	4.09	2.19e-05	4.66	-25	-76.2	64.5
22	4.22	1.23e-05	4.91	-35.1	-72.7	64.2
21	3.13	0.00088	3.06	9.55	-7.68	34.6
20	3.27	0.00054	3.27	-37.9	26.2	-15.2
19	3.39	0.000348	3.46	26.7	50.6	-21.2
18	3.23	0.000623	3.21	73	-31.8	-2.56
17	3.17	0.000755	3.12	66.2	-31.6	-2.4
16	3.12	0.000897	3.05	10.7	46.5	59.1
15	3.46	0.000271	3.57	-30.7	47.3	-7.73
14	3.32	0.00045	3.35	-40.3	30.7	57.6
13	3.28	0.000518	3.29	76.5	-33.5	8.94
12	3.09	0.000991	3	6.08	11.1	3.18
11	3.09	0.000985	3.01	-44	47	9.67
10	3.11	0.000924	3.03	-32.2	-72.1	24.4
9	3.58	0.000175	3.76	46	-41.6	16.9
8	3.25	0.000571	3.24	76.5	-39.2	15.6
7	3.75	8.93e-05	4.05	47.5	25	56.1
6	3.64	0.000137	3.86	-0.602	12.2	8.85
5	3.57	0.000178	3.75	-37.2	14.2	60.4
4	3.11	0.000941	3.03	30.3	44	2.42
3	3.35	0.000409	3.39	44.1	66.6	-1.89
2	3.2	0.000677	3.17	-28.1	-64.6	73.9
1	3.38	0.000366	3.44	43.8	49.4	-4.54
