Cluster Index	Z	P	-log10(P)	x	y	z	
137	3.94	4.14e-05	4.38	-9.38	15.6	-35
136	3.63	0.000139	3.86	15.6	40.6	-30
135	3.35	0.000409	3.39	25	-21.9	-50
134	3.74	9.1e-05	4.04	-31.2	-78.1	-30
133	3.47	0.000261	3.58	50	25	-40
132	3.29	0.000494	3.31	-12.5	-46.9	-40
131	3.2	0.000681	3.17	-71.9	-3.12	-20
130	4.03	2.8e-05	4.55	-3.12	31.2	-30
129	3.29	0.000494	3.31	-37.5	40.6	-45
128	3.41	0.000331	3.48	-15.6	-84.4	-20
127	4.33	7.54e-06	5.12	-46.9	34.4	-40
126	3.59	0.000169	3.77	6.25	25	-30
125	3.83	6.37e-05	4.2	62.5	-12.5	-30
124	3.46	0.00027	3.57	-18.8	-28.1	-55
123	3.71	0.000102	3.99	59.4	21.9	0
122	3.93	4.21e-05	4.38	9.38	-12.5	35
121	3.91	4.52e-05	4.34	0	-37.5	35
120	3.44	0.000291	3.54	40.6	40.6	30
119	3.38	0.000359	3.44	59.4	-34.4	5
118	3.45	0.000276	3.56	9.38	-18.8	5
117	3.51	0.000225	3.65	-9.38	59.4	35
116	3.27	0.000541	3.27	50	3.12	30
115	4.61	2.04e-06	5.69	-18.8	-84.4	-30
114	3.46	0.000267	3.57	-43.8	53.1	5
113	3.17	0.000755	3.12	-12.5	68.8	5
112	3.55	0.000192	3.72	-31.2	-6.25	-30
111	3.72	9.95e-05	4	18.8	40.6	-40
110	3.41	0.000322	3.49	28.1	37.5	-40
109	3.42	0.000318	3.5	-15.6	25	10
108	4.17	1.56e-05	4.81	-68.8	0	25
107	3.51	0.000222	3.65	-37.5	21.9	-40
106	3.43	0.000296	3.53	-18.8	-31.2	25
105	3.18	0.000731	3.14	-12.5	25	20
104	3.75	8.93e-05	4.05	21.9	78.1	15
103	3.51	0.000225	3.65	3.12	81.2	15
102	3.37	0.000373	3.43	6.25	0	20
101	3.25	0.000579	3.24	0	-9.38	-70
100	3.68	0.000115	3.94	-68.8	12.5	-25
99	3.9	4.83e-05	4.32	-3.12	78.1	-20
98	3.58	0.000169	3.77	-71.9	-15.6	-15
97	3.83	6.48e-05	4.19	3.12	-46.9	55
96	3.14	0.000854	3.07	21.9	-12.5	-10
95	3.53	0.000207	3.68	15.6	62.5	35
94	3.36	0.000392	3.41	-50	53.1	-5
93	3.42	0.000311	3.51	31.2	18.8	-60
92	3.1	0.000957	3.02	21.9	-65.6	30
91	3.42	0.000312	3.51	-12.5	31.2	50
90	3.2	0.000696	3.16	6.25	46.9	50
89	4.24	1.1e-05	4.96	15.6	78.1	25
88	3.59	0.000163	3.79	9.38	-50	55
87	3.29	0.000499	3.3	12.5	6.25	-50
86	3.51	0.000223	3.65	34.4	9.38	-50
85	3.3	0.000492	3.31	-15.6	3.12	-60
84	3.43	0.000302	3.52	-46.9	37.5	35
83	3.16	0.00078	3.11	15.6	-28.1	25
82	3.44	0.000291	3.54	43.8	-28.1	-65
81	3.33	0.000434	3.36	21.9	-6.25	55
80	3.39	0.000346	3.46	59.4	18.8	20
79	3.3	0.000476	3.32	-21.9	-37.5	-55
78	3.43	0.000304	3.52	31.2	56.2	35
77	4.13	1.85e-05	4.73	-31.2	3.12	55
76	3.21	0.000661	3.18	-18.8	18.8	60
75	3.62	0.000149	3.83	3.12	-21.9	65
74	3.17	0.000772	3.11	6.25	50	40
73	3.35	0.000401	3.4	46.9	-28.1	45
72	3.27	0.000535	3.27	-34.4	-53.1	-55
71	4.09	2.14e-05	4.67	-25	-68.8	35
70	3.24	0.000591	3.23	-53.1	21.9	-55
69	4.18	1.45e-05	4.84	-28.1	59.4	30
68	3.71	0.000105	3.98	-18.8	-59.4	-55
67	3.28	0.000522	3.28	-18.8	6.25	30
66	3.32	0.000451	3.35	-37.5	15.6	45
65	3.55	0.000189	3.72	40.6	28.1	45
64	3.27	0.00054	3.27	3.12	-53.1	50
63	3.13	0.000887	3.05	21.9	37.5	-55
62	3.53	0.000212	3.67	-31.2	18.8	-60
61	3.29	0.000509	3.29	65.6	-12.5	30
60	3.2	0.000699	3.16	-53.1	-15.6	30
59	3.22	0.000635	3.2	-34.4	-15.6	30
58	3.51	0.000226	3.65	34.4	-31.2	50
57	3.12	0.000912	3.04	31.2	50	40
56	3.38	0.000361	3.44	28.1	-18.8	50
55	3.58	0.000174	3.76	28.1	-12.5	50
54	3.2	0.000693	3.16	-50	3.12	-50
53	3.26	0.00056	3.25	-43.8	-43.8	0
52	3.12	0.000899	3.05	0	71.9	-5
51	3.49	0.000243	3.61	-56.2	53.1	-5
50	3.49	0.000239	3.62	-62.5	25	-5
49	3.12	0.000914	3.04	-59.4	-3.12	-5
48	3.35	0.000407	3.39	-65.6	-28.1	-5
47	3.18	0.000726	3.14	-59.4	-28.1	-5
46	3.33	0.000433	3.36	-31.2	68.8	-10
45	3.29	0.000506	3.3	37.5	68.8	-10
44	3.11	0.00095	3.02	-40.6	62.5	-10
43	3.12	0.000893	3.05	25	40.6	-30
42	3.12	0.000904	3.04	18.8	12.5	-10
41	3.3	0.000479	3.32	-21.9	43.8	-30
40	3.11	0.000939	3.03	-25	-15.6	-10
39	3.54	0.000202	3.69	68.8	-28.1	-10
38	3.14	0.000859	3.07	62.5	-37.5	-10
37	3.54	0.000199	3.7	-6.25	56.2	-30
36	3.23	0.000628	3.2	-43.8	56.2	-30
35	3.68	0.000116	3.93	-37.5	71.9	-15
34	3.67	0.000121	3.92	-34.4	-68.8	-25
33	3.1	0.000964	3.02	46.9	-59.4	-25
32	3.11	0.000923	3.03	-68.8	-28.1	-15
31	3.38	0.000369	3.43	-62.5	-34.4	-25
30	3.17	0.000756	3.12	-9.38	18.8	-25
29	3.63	0.000141	3.85	-28.1	46.9	-20
28	3.4	0.000331	3.48	18.8	34.4	-20
27	3.46	0.000272	3.57	65.6	-28.1	-20
26	3.43	0.000303	3.52	46.9	56.2	15
25	3.54	0.000199	3.7	-68.8	6.25	-40
24	3.89	4.93e-05	4.31	6.25	12.5	-40
23	3.53	0.000209	3.68	-37.5	-37.5	15
22	3.88	5.23e-05	4.28	15.6	-78.1	15
21	3.16	0.000799	3.1	34.4	34.4	-40
20	3.8	7.37e-05	4.13	31.2	75	10
19	3.15	0.000829	3.08	59.4	0	10
18	3.39	0.00035	3.46	34.4	-21.9	-35
17	3.33	0.000431	3.37	43.8	-62.5	10
16	3.56	0.000184	3.74	-68.8	-3.12	-35
15	3.16	0.000801	3.1	-37.5	34.4	5
14	3.53	0.000209	3.68	-18.8	12.5	5
13	3.73	9.56e-05	4.02	0	15.6	-35
12	3.12	0.000911	3.04	68.8	-15.6	5
11	3.11	0.000947	3.02	-59.4	-21.9	5
10	4.23	1.18e-05	4.93	-31.2	-78.1	5
9	3.23	0.00061	3.21	-28.1	75	0
8	3.42	0.000315	3.5	6.25	68.8	0
7	3.19	0.000701	3.15	12.5	65.6	0
6	3.25	0.000573	3.24	-37.5	59.4	0
5	3.15	0.000807	3.09	-25	21.9	0
4	3.83	6.3e-05	4.2	-3.12	21.9	0
3	3.27	0.000531	3.28	-12.5	-56.2	-30
2	3.2	0.000696	3.16	65.6	-9.38	0
1	3.88	5.22e-05	4.28	-37.5	-3.12	-30
