Cluster Index	Z	P	-log10(P)	x	y	z	
100	3.39	0.000348	3.46	-16.8	-83.3	31.5
99	4.08	2.27e-05	4.64	16.7	-75.6	28.6
98	3.39	0.000345	3.46	-30.5	20.3	3.47
97	3.83	6.51e-05	4.19	-55.8	48.2	-36.4
96	3.33	0.000439	3.36	-16.4	66.9	-32.2
95	3.45	0.000285	3.54	5.77	-23.7	70.5
94	4.51	3.2e-06	5.49	-17.1	-36.2	69.9
94	3.75	8.71e-05	4.06	-10.4	-35.8	69.9
93	3.45	0.000281	3.55	26.8	73.7	9.31
92	4.45	4.23e-06	5.37	10.7	8.14	35.8
91	4.35	6.84e-06	5.16	-28.5	-53.5	-21.4
90	3.55	0.000195	3.71	38.8	-44.5	-17.6
89	3.73	9.54e-05	4.02	-71.6	-18.5	-28
88	3.87	5.51e-05	4.26	54	23	23.4
87	3.37	0.000373	3.43	-60.4	-36.3	-12.4
86	4.26	1e-05	5	-28	-70.4	37.1
85	3.33	0.000429	3.37	-20.7	14.5	69
84	3.15	0.000812	3.09	2.41	38.2	-17
83	3.72	0.000101	3.99	-22.7	47.7	45.9
82	4.1	2.08e-05	4.68	41.6	53.1	26.5
81	3.47	0.000258	3.59	-24.7	28.7	36.8
80	3.21	0.000658	3.18	-20.9	23	39.8
79	3.46	0.000271	3.57	14.5	57.7	-7.9
78	3.82	6.6e-05	4.18	-8.72	-57	55.8
77	4.09	2.16e-05	4.67	29.6	83.4	-1.75
76	3.31	0.000467	3.33	-33.1	2.79	37.2
75	3.47	0.000261	3.58	17.7	6.81	24.3
74	4.32	7.75e-06	5.11	-33.4	-44.7	61.3
73	4.51	3.18e-06	5.5	-23.1	-47.1	62.8
72	3.36	0.000384	3.42	-20.7	21.9	21.6
71	3.58	0.000175	3.76	71.1	-19	-29.5
70	3.61	0.000152	3.82	76.3	4.4	-35
69	3.3	0.000475	3.32	44.8	23	-70.4
68	3.58	0.00017	3.77	-42.5	-44.1	-39
67	3.55	0.00019	3.72	2.58	42	-56.3
66	3.72	0.0001	4	-26	-90.7	-14.9
65	3.94	4.06e-05	4.39	62.6	-48.1	3.65
64	3.96	3.82e-05	4.42	80.6	-11.5	-14.4
63	4.08	2.29e-05	4.64	-32.9	-87.5	-22.9
62	4.19	1.37e-05	4.86	17.1	-81.5	31.7
61	3.51	0.000227	3.64	-60.8	-32.3	4.28
60	3.7	0.000108	3.97	-62.6	-5.66	-9.28
59	3.22	0.000638	3.2	11.7	1.35	-10.5
58	4.73	1.12e-06	5.95	21	-75.5	-58.5
57	4.41	5.16e-06	5.29	35.4	-92	-24.7
56	3.22	0.000633	3.2	-33.6	-75	-35.5
55	3.31	0.000467	3.33	16.8	-25.7	9.59
54	3.4	0.000335	3.48	59.1	-37.3	-51.8
53	3.11	0.000921	3.04	57.2	-13.2	-39.1
52	3.17	0.000775	3.11	-11.6	-13.9	46.3
51	3.51	0.000223	3.65	-59.5	-46.3	-26
50	3.29	0.0005	3.3	29.4	-56.3	-18.1
49	3.13	0.000884	3.05	-26.5	21.5	-65.6
48	3.38	0.000363	3.44	63	40.7	21
47	3.1	0.000972	3.01	40.2	-56.6	-67.5
46	3.14	0.00085	3.07	62	-33.1	-35.1
45	3.44	0.000287	3.54	-13	6.22	42.3
44	3.25	0.000575	3.24	30.3	15	64.1
43	3.35	0.0004	3.4	39.7	28	51.6
42	3.43	0.000301	3.52	11.2	-82.6	-49
41	3.18	0.00073	3.14	-20.8	73.5	14.2
40	3.09	0.000998	3	8.23	-8.1	56.5
39	3.2	0.00068	3.17	-46.5	51.3	24.6
38	3.48	0.000247	3.61	28.2	-87.7	-14.7
37	3.38	0.000366	3.44	3.05	71.2	22.3
36	3.1	0.00096	3.02	52.8	6.27	-67.8
35	3.84	6.07e-05	4.22	-55.1	-4.9	-71.7
34	3.31	0.000473	3.33	-53.7	2.75	55.3
33	3.34	0.000413	3.38	-28.3	-22.6	68.9
32	3.84	6.08e-05	4.22	-42.2	36.7	32.2
31	3.46	0.000273	3.56	42.9	-63.5	35.8
30	3.25	0.000572	3.24	67.5	-23.6	16.3
29	3.46	0.000269	3.57	-33.7	72.5	-41.8
28	3.41	0.000323	3.49	76.5	-5.3	7.3
27	3.09	0.000993	3	-44	21.4	-16.2
26	4.03	2.74e-05	4.56	-3.38	23.7	-16.1
25	3.09	0.000984	3.01	18.2	56.9	-26
24	3.1	0.000973	3.01	-56.7	58.7	-29.3
23	3.82	6.74e-05	4.17	-28.9	-54.9	23
22	3.16	0.000783	3.11	56	51.3	-34.5
21	3.4	0.000338	3.47	3.61	21.7	-21.1
20	3.53	0.00021	3.68	12.9	85.6	-34.6
19	4.22	1.23e-05	4.91	22.4	-62.9	47.3
18	3.2	0.000694	3.16	-44	-33.9	30.5
17	3.36	0.000388	3.41	77.2	-12.9	-1.27
16	3.17	0.000771	3.11	-19.6	-45.1	43.2
15	3.62	0.00015	3.82	-74.7	-26.5	-5.33
14	3.81	6.87e-05	4.16	63.6	33.7	5.83
13	3.09	0.000995	3	-62.4	-57.2	-1.82
12	3.26	0.000562	3.25	20.7	-82.4	13.5
11	3.54	0.000197	3.7	34.9	-48.7	52.9
10	3.1	0.000968	3.01	-58.2	-27	39.1
9	3.5	0.000231	3.64	-73.3	-4.08	27
8	3.09	0.000997	3	-58	32.7	-53.5
7	3.1	0.000952	3.02	9.44	30.1	12.2
6	3.42	0.000314	3.5	-20	-40.4	53.3
5	3.31	0.000464	3.33	-70.9	-30.3	-22
4	3.78	7.75e-05	4.11	39.5	-16.4	42.9
3	3.35	0.000409	3.39	-70.5	4.35	29
2	3.55	0.000192	3.72	-54.9	-68.1	-2.32
1	3.46	0.000269	3.57	-7.55	42	-62.9
