Cluster Index	Z	P	-log10(P)	x	y	z	
123	3.93	4.27e-05	4.37	9.38	-12.5	50
122	4.49	3.57e-06	5.45	18.8	-71.9	30
122	3.89	5e-05	4.3	6.25	-75	25
121	4.04	2.72e-05	4.57	-6.25	-6.25	55
120	3.91	4.57e-05	4.34	-3.12	31.2	-30
119	4.24	1.11e-05	4.95	-31.2	56.2	-10
118	4.44	4.59e-06	5.34	-65.6	-21.9	35
117	4.22	1.22e-05	4.91	-53.1	-31.2	15
116	3.91	4.61e-05	4.34	-15.6	43.8	-25
115	3.52	0.000213	3.67	-43.8	50	-25
114	3.59	0.000168	3.78	-12.5	25	20
113	3.74	9.26e-05	4.03	37.5	-21.9	55
112	4.67	1.48e-06	5.83	-28.1	59.4	30
112	3.36	0.000396	3.4	-25	65.6	30
111	3.6	0.000159	3.8	-40.6	-18.8	55
111	3.35	0.000411	3.39	-37.5	-25	55
110	3.38	0.000364	3.44	6.25	28.1	15
109	3.74	9.04e-05	4.04	59.4	0	10
108	3.32	0.000455	3.34	-25	6.25	-5
108	3.3	0.000484	3.32	-21.9	12.5	-5
107	4.04	2.66e-05	4.58	50	25	-40
106	3.15	0.000827	3.08	15.6	34.4	45
105	3.42	0.000314	3.5	-65.6	-21.9	-10
104	3.68	0.000117	3.93	15.6	75	-15
103	3.48	0.000249	3.6	-12.5	0	-10
102	3.59	0.000167	3.78	-59.4	-21.9	5
101	3.68	0.000114	3.94	-37.5	71.9	15
100	3.39	0.000348	3.46	-21.9	-87.5	-5
99	4.08	2.27e-05	4.64	9.38	-81.2	-5
98	3.39	0.000345	3.46	-28.1	12.5	15
97	3.83	6.51e-05	4.19	-50	53.1	-5
96	3.33	0.000439	3.36	-12.5	65.6	5
95	3.45	0.000285	3.54	3.12	-53.1	50
94	4.51	3.2e-06	5.49	-18.8	-62.5	45
94	3.75	8.71e-05	4.06	-12.5	-62.5	45
93	3.45	0.000281	3.55	28.1	53.1	40
92	4.45	4.23e-06	5.37	9.38	-12.5	35
91	4.35	6.84e-06	5.16	-31.2	-40.6	-35
90	3.55	0.000195	3.71	31.2	-37.5	-30
89	3.73	9.54e-05	4.02	-68.8	-6.25	-25
88	3.87	5.51e-05	4.26	50	3.12	30
87	3.37	0.000373	3.43	-59.4	-28.1	-20
86	4.26	1e-05	5	-31.2	-78.1	5
85	3.33	0.000429	3.37	-18.8	-18.8	65
84	3.15	0.000812	3.09	3.12	34.4	5
83	3.72	0.000101	3.99	-18.8	18.8	60
82	4.1	2.08e-05	4.68	40.6	28.1	45
81	3.47	0.000258	3.59	-21.9	6.25	45
80	3.21	0.000658	3.18	-18.8	0	45
79	3.46	0.000271	3.57	15.6	46.9	20
78	3.82	6.6e-05	4.18	-12.5	-75	25
77	4.09	2.16e-05	4.67	31.2	65.6	35
76	3.31	0.000467	3.33	-31.2	-15.6	35
75	3.47	0.000261	3.58	15.6	-9.38	25
74	4.32	7.75e-06	5.11	-34.4	-65.6	35
73	4.51	3.18e-06	5.5	-25	-68.8	35
72	3.36	0.000384	3.42	-18.8	6.25	30
71	3.58	0.000175	3.76	62.5	-12.5	-30
70	3.61	0.000152	3.82	68.8	9.38	-25
69	3.3	0.000475	3.32	40.6	40.6	-45
68	3.58	0.00017	3.77	-43.8	-25	-45
67	3.55	0.00019	3.72	3.12	53.1	-25
66	3.72	0.0001	4	-31.2	-75	-45
65	3.94	4.06e-05	4.39	53.1	-50	-15
64	3.96	3.82e-05	4.42	71.9	-12.5	-15
63	4.08	2.29e-05	4.64	-37.5	-68.8	-50
62	4.19	1.37e-05	4.86	9.38	-87.5	-5
61	3.51	0.000227	3.64	-59.4	-31.2	-5
60	3.7	0.000108	3.97	-59.4	-3.12	-5
59	3.22	0.000638	3.2	9.38	0	-5
58	4.73	1.12e-06	5.95	12.5	-46.9	-75
57	4.41	5.16e-06	5.29	25	-75	-55
56	3.22	0.000633	3.2	-37.5	-53.1	-55
55	3.31	0.000467	3.33	12.5	-31.2	0
54	3.4	0.000335	3.48	50	-18.8	-55
53	3.11	0.000921	3.04	50	-3.12	-35
52	3.17	0.000775	3.11	-12.5	-34.4	35
51	3.51	0.000223	3.65	-59.4	-31.2	-35
50	3.29	0.0005	3.3	21.9	-46.9	-35
49	3.13	0.000884	3.05	-25	40.6	-40
48	3.38	0.000363	3.44	59.4	18.8	35
47	3.1	0.000972	3.01	31.2	-28.1	-75
46	3.14	0.00085	3.07	53.1	-21.9	-40
45	3.44	0.000287	3.54	-12.5	-15.6	40
44	3.25	0.000575	3.24	28.1	-18.8	60
43	3.35	0.0004	3.4	37.5	-3.12	55
42	3.43	0.000301	3.52	3.12	-56.2	-70
41	3.18	0.00073	3.14	-15.6	53.1	45
40	3.09	0.000998	3	6.25	-34.4	45
39	3.2	0.00068	3.17	-40.6	31.2	45
38	3.48	0.000247	3.61	18.8	-75	-45
37	3.38	0.000366	3.44	6.25	46.9	50
36	3.1	0.00096	3.02	46.9	25	-50
35	3.84	6.07e-05	4.22	-53.1	21.9	-55
34	3.31	0.000473	3.33	-50	-21.9	50
33	3.34	0.000413	3.38	-28.1	-50	50
32	3.84	6.08e-05	4.22	-37.5	15.6	45
31	3.46	0.000273	3.56	34.4	-75	5
30	3.25	0.000572	3.24	59.4	-34.4	5
29	3.46	0.000269	3.57	-28.1	75	0
28	3.41	0.000323	3.49	68.8	-15.6	5
27	3.09	0.000993	3	-40.6	21.9	0
26	4.03	2.74e-05	4.56	-3.12	21.9	0
25	3.09	0.000984	3.01	18.8	53.1	5
24	3.1	0.000973	3.01	-50	59.4	5
23	3.82	6.74e-05	4.17	-31.2	-59.4	0
22	3.16	0.000783	3.11	53.1	50	-5
21	3.4	0.000338	3.47	3.12	21.9	-5
20	3.53	0.00021	3.68	15.6	81.2	10
19	4.22	1.23e-05	4.91	15.6	-78.1	15
18	3.2	0.000694	3.16	-43.8	-43.8	15
17	3.36	0.000388	3.41	68.8	-18.8	-5
16	3.17	0.000771	3.11	-21.9	-59.4	20
15	3.62	0.00015	3.82	-71.9	-21.9	-10
14	3.81	6.87e-05	4.16	59.4	18.8	20
13	3.09	0.000995	3	-62.5	-50	-20
12	3.26	0.000562	3.25	12.5	-81.2	-20
11	3.54	0.000197	3.7	28.1	-68.8	25
10	3.1	0.000968	3.01	-56.2	-40.6	25
9	3.5	0.000231	3.64	-68.8	-15.6	25
8	3.09	0.000997	3	-53.1	46.9	-25
7	3.1	0.000952	3.02	9.38	15.6	25
6	3.42	0.000314	3.5	-21.9	-59.4	30
5	3.31	0.000464	3.33	-68.8	-18.8	-25
4	3.78	7.75e-05	4.11	34.4	-37.5	30
3	3.35	0.000409	3.39	-65.6	-9.38	30
2	3.55	0.000192	3.72	-56.2	-59.4	-25
1	3.46	0.000269	3.57	-6.25	56.2	-30
