Cluster Index	Z	P	-log10(P)	x	y	z	
22	3.42	0.000315	3.5	-21.6	-67.3	57.2
21	3.97	3.55e-05	4.45	34.1	57.1	22.6
20	3.4	0.000343	3.47	23.7	41.1	25.7
19	3.34	0.000421	3.38	12.9	-7.78	34.5
18	3.17	0.000771	3.11	-21.7	-69	46.2
17	3.11	0.000943	3.03	40.7	52.8	17.6
16	3.93	4.24e-05	4.37	-26.9	51.5	19.7
15	3.22	0.000631	3.2	10.2	61	0.0445
14	3.72	0.000101	4	1.82	-73.8	40.7
13	4.2	1.33e-05	4.88	-61.7	-13.9	26.4
12	3.9	4.86e-05	4.31	-17.6	3.65	16.5
11	4.18	1.44e-05	4.84	16.2	2.7	15.7
10	3.41	0.00032	3.49	76.7	-28.5	19.4
9	3.25	0.000569	3.24	66.3	-47.9	23
8	3.46	0.00027	3.57	-26.9	68.6	-0.225
7	3.21	0.00067	3.17	-37.3	52.5	2.87
6	4.03	2.74e-05	4.56	-0.602	12.2	8.85
5	3.82	6.66e-05	4.18	-32.2	-72.1	24.4
4	3.35	0.000399	3.4	13.3	52.7	-9.9
3	3.63	0.000142	3.85	-42.6	-74.4	8.13
2	3.15	0.000822	3.08	9.89	57.6	-22
1	3.24	0.000591	3.23	73.2	-46.4	33.9
