Cluster Index	Z	P	-log10(P)	x	y	z	
11	4.02	2.96e-05	4.53	-29.2	-84.6	9.52
11	3.76	8.44e-05	4.07	-39.3	-84.3	9.76
10	3.56	0.000183	3.74	24.8	-92.6	9.4
9	3.45	0.000278	3.56	-42.6	-69.5	-4.02
8	3.92	4.35e-05	4.36	-44.3	-26.4	79
7	3.37	0.000382	3.42	48.6	-75.4	-5.59
6	3.97	3.63e-05	4.44	28.1	-87.9	-2.83
5	3.16	0.000794	3.1	-30.4	5.92	73
4	3.13	0.000888	3.05	-20.7	-1.86	45.8
3	3.13	0.000877	3.06	35.2	-84.7	19
2	3.87	5.42e-05	4.27	-36.1	-86.1	-1.33
1	3.57	0.000178	3.75	27.5	-92.2	-52.9
