Cluster Index	Z	P	-log10(P)	x	y	z	
141	4.1	2.07e-05	4.68	36	37	12
141	4.09	2.14e-05	4.67	40	39	10
141	3.81	6.82e-05	4.17	39	40	12
141	3.48	0.000253	3.6	38	41	14
140	6.16	3.75e-10	9.43	44	33	22
140	5.5	1.93e-08	7.71	44	35	22
139	3.9	4.86e-05	4.31	39	9	2
139	3.88	5.27e-05	4.28	35	7	5
139	3.87	5.36e-05	4.27	35	8	3
139	3.76	8.52e-05	4.07	39	8	4
139	3.73	9.61e-05	4.02	31	8	4
138	4.67	1.49e-06	5.83	39	8	12
138	4.36	6.44e-06	5.19	45	12	12
138	4.18	1.46e-05	4.84	43	10	10
138	4.12	1.92e-05	4.72	43	10	12
137	4.26	1.03e-05	4.99	27	18	17
137	4.22	1.23e-05	4.91	31	12	18
137	4	3.22e-05	4.49	27	15	17
137	3.8	7.31e-05	4.14	28	13	18
136	4.62	1.88e-06	5.73	40	14	0
136	4.48	3.69e-06	5.43	36	15	0
136	3.56	0.000185	3.73	43	14	0
135	4.5	3.38e-06	5.47	28	13	0
135	4.44	4.55e-06	5.34	25	14	0
135	3.81	6.97e-05	4.16	22	15	0
134	4.54	2.75e-06	5.56	47	21	15
133	4.36	6.51e-06	5.19	47	16	10
132	3.84	6.06e-05	4.22	32	36	19
132	3.68	0.000117	3.93	30	32	19
131	4.37	6.12e-06	5.21	36	37	16
131	3.42	0.000318	3.5	38	36	16
130	4.17	1.51e-05	4.82	17	50	12
129	4.37	6.07e-06	5.22	53	24	20
129	4.13	1.82e-05	4.74	52	22	20
128	4.8	7.82e-07	6.11	19	13	21
128	4.49	3.53e-06	5.45	16	14	20
127	3.75	8.82e-05	4.05	44	14	8
127	3.48	0.000247	3.61	44	16	7
126	4.43	4.79e-06	5.32	26	9	21
126	3.88	5.12e-05	4.29	30	8	20
125	3.84	6.13e-05	4.21	29	28	25
124	4.29	9.1e-06	5.04	28	56	17
123	4.32	7.91e-06	5.1	51	27	8
122	4.4	5.49e-06	5.26	50	19	22
121	5.34	4.74e-08	7.32	13	23	18
120	3.69	0.000114	3.94	39	54	12
119	3.42	0.000315	3.5	40	11	10
119	3.4	0.000342	3.47	43	13	10
118	3.79	7.59e-05	4.12	16	29	12
117	3.85	6.02e-05	4.22	33	42	9
116	4.57	2.45e-06	5.61	53	25	22
115	4.05	2.58e-05	4.59	48	22	8
114	4.47	3.93e-06	5.41	52	29	17
113	3.96	3.73e-05	4.43	49	22	18
112	3.47	0.000262	3.58	13	27	12
112	3.35	0.000402	3.4	14	25	11
112	3.33	0.000434	3.36	11	27	12
111	4.05	2.6e-05	4.59	42	50	13
110	4.38	5.9e-06	5.23	16	40	7
109	3.48	0.000248	3.61	46	48	10
108	3.79	7.52e-05	4.12	37	46	10
107	3.49	0.000242	3.62	44	22	8
106	4.74	1.05e-06	5.98	41	51	21
106	3.33	0.000439	3.36	40	53	21
105	3.79	7.46e-05	4.13	16	23	10
104	4.29	8.86e-06	5.05	29	37	17
103	3.7	0.000106	3.98	20	25	26
102	4.11	2e-05	4.7	42	19	8
101	3.52	0.000219	3.66	13	32	17
100	4.1	2.08e-05	4.68	22	56	17
99	3.63	0.000141	3.85	45	26	26
99	3.36	0.000393	3.41	44	24	26
98	3.79	7.63e-05	4.12	34	30	26
97	3.89	5e-05	4.3	44	55	18
96	3.7	0.00011	3.96	27	56	12
95	3.44	0.00029	3.54	19	45	6
94	4.27	9.84e-06	5.01	29	28	22
93	4.75	1.01e-06	5.99	38	12	24
93	3.75	8.79e-05	4.06	36	12	24
92	3.61	0.000153	3.82	23	52	19
91	3.73	9.45e-05	4.02	48	50	14
90	3.96	3.78e-05	4.42	42	7	16
89	3.22	0.00063	3.2	37	27	28
88	3.27	0.000541	3.27	36	53	16
87	3.2	0.000688	3.16	46	49	16
86	3.18	0.000741	3.13	41	36	18
85	3.32	0.000454	3.34	31	15	25
84	3.28	0.000511	3.29	36	39	19
83	3.69	0.000114	3.94	36	8	20
82	3.35	0.000411	3.39	23	49	23
81	4.55	2.74e-06	5.56	52	18	20
80	3.91	4.61e-05	4.34	22	53	22
79	3.67	0.000119	3.92	16	33	21
78	3.38	0.000361	3.44	38	33	21
77	4.34	7.12e-06	5.15	43	11	22
76	3.3	0.000479	3.32	51	25	16
75	4.48	3.65e-06	5.44	28	17	0
74	4.37	6.3e-06	5.2	24	8	4
73	3.98	3.38e-05	4.47	44	10	5
72	3.35	0.000411	3.39	22	20	9
71	3.56	0.000186	3.73	12	28	9
70	3.63	0.00014	3.85	38	37	27
69	3.6	0.000159	3.8	54	30	10
68	3.71	0.000102	3.99	10	35	10
67	3.48	0.000253	3.6	31	49	10
66	3.68	0.000119	3.93	15	16	12
65	4.07	2.32e-05	4.63	9	28	12
64	4.1	2.05e-05	4.69	29	4	14
63	3.37	0.000378	3.42	39	4	14
62	3.92	4.39e-05	4.36	29	6	14
61	3.45	0.000279	3.55	51	23	14
60	3.56	0.000183	3.74	42	17	10
59	3.36	0.000396	3.4	28	53	15
58	4.3	8.66e-06	5.06	40	10	22
57	3.13	0.000873	3.06	51	22	8
56	3.1	0.000955	3.02	15	25	7
55	3.09	0.000993	3	49	45	6
54	3.28	0.000516	3.29	46	24	6
53	3.11	0.00095	3.02	42	27	22
52	3.3	0.00049	3.31	13	38	22
51	3.52	0.00022	3.66	42	8	6
50	3.12	0.000906	3.04	34	23	23
49	3.3	0.000476	3.32	36	27	23
48	3.46	0.000271	3.57	38	8	6
47	3.29	0.000494	3.31	26	8	6
46	3.13	0.000877	3.06	36	20	24
45	3.34	0.000413	3.38	21	8	16
44	3.16	0.000782	3.11	39	34	24
43	3.72	0.0001	4	44	37	24
42	3.94	4.13e-05	4.38	19	41	24
41	3.23	0.000619	3.21	45	42	24
40	3.88	5.21e-05	4.28	49	39	4
39	3.43	0.000306	3.51	41	16	25
38	3.2	0.000685	3.16	48	25	25
37	3.26	0.00055	3.26	30	47	25
36	3.35	0.00041	3.39	16	26	4
35	3.6	0.000161	3.79	20	56	15
34	3.3	0.000484	3.32	31	14	1
33	3.17	0.000752	3.12	35	33	26
32	3.4	0.000342	3.47	41	56	15
31	3.22	0.000641	3.19	30	21	24
30	3.41	0.00032	3.49	24	53	17
29	3.46	0.000274	3.56	27	58	17
28	4.16	1.59e-05	4.8	27	7	18
27	3.09	0.000987	3.01	46	18	18
26	3.22	0.000636	3.2	10	26	14
25	3.12	0.000913	3.04	52	26	13
24	3.21	0.000669	3.17	30	41	18
23	3.26	0.000565	3.25	55	25	13
22	3.39	0.000349	3.46	51	31	14
21	3.4	0.000331	3.48	31	39	14
20	3.63	0.00014	3.86	13	38	19
19	3.11	0.000928	3.03	20	49	11
18	3.18	0.000732	3.14	27	47	19
17	3.44	0.000287	3.54	44	44	11
16	3.34	0.000423	3.37	10	27	16
15	3.65	0.000131	3.88	42	13	15
14	3.24	0.000594	3.23	23	10	20
13	3.09	0.000989	3	28	22	15
12	3.19	0.000717	3.14	10	24	15
11	3.19	0.000711	3.15	54	26	10
10	3.32	0.000443	3.35	54	27	20
9	3.5	0.000233	3.63	27	29	20
8	4.01	3.08e-05	4.51	33	39	15
7	3.35	0.0004	3.4	39	13	21
6	3.39	0.000355	3.45	50	16	21
5	3.75	8.91e-05	4.05	21	20	21
4	3.32	0.000454	3.34	53	29	21
3	3.29	0.000504	3.3	50	13	10
2	3.48	0.00025	3.6	34	50	9
1	3.13	0.000866	3.06	28	6	11
