Cluster Index	Z	P	-log10(P)		x	y	z	
51	3.11	0.000932	3.03	39.7	-45.3	57.3
50	3.4	0.000334	3.48	-34	-13.6	76.5
49	3.25	0.000576	3.24	-11.7	-14.8	-37
48	3.19	0.000702	3.15	-32.8	-81.3	-13.6
47	3.24	0.000591	3.23	31.7	-63.5	-18.5
46	3.11	0.000945	3.02	3.33	18	47.3
45	3.59	0.000163	3.79	30.5	9.9	64.9
44	3.15	0.000828	3.08	-29	-68.2	6.67
43	3.27	0.000537	3.27	-9.76	39.7	55.2
42	3.09	0.000988	3.01	66.8	13.4	-15.9
41	3.14	0.000852	3.07	32.6	-15.1	-9.97
40	3.34	0.000422	3.37	50.5	1.09	54.5
39	3.47	0.000259	3.59	-1.18	-5.16	-16.4
38	3.44	0.00029	3.54	29.5	25	-33.8
37	3.21	0.000673	3.17	-55.8	-39.6	-8.84
36	3.32	0.000443	3.35	-40.5	20	53.8
35	3.18	0.000732	3.14	37.3	21.1	51.4
34	3.45	0.000282	3.55	10.6	48.1	47.5
33	3.13	0.00086	3.07	-3.97	43.2	-30.4
32	3.1	0.000972	3.01	-32.8	-89.4	-0.834
31	3.17	0.000755	3.12	40.5	8.77	59.1
30	3.14	0.000859	3.07	-0.234	-0.745	56.3
29	3.4	0.000338	3.47	6.99	68.5	4.49
28	3.22	0.000634	3.2	13	6.91	20.7
27	3.19	0.000711	3.15	2.99	22.7	12.6
26	3.22	0.00064	3.19	-44.9	-18.5	21.1
25	3.51	0.000223	3.65	60.8	41.6	13.3
24	3.12	0.000908	3.04	-8.37	-76.8	41.5
23	3.21	0.000665	3.18	42.6	-47.2	23.6
22	3.17	0.000749	3.13	48.9	-80.1	29.1
21	3.7	0.00011	3.96	38.7	-86.4	30.5
20	3.2	0.000682	3.17	-21.7	-63.3	39.5
19	3.62	0.000145	3.84	29.9	17.8	6.99
18	3.2	0.000676	3.17	-68.3	-9.59	31.5
17	3.28	0.000528	3.28	67.3	19.3	22.6
16	3.2	0.000692	3.16	-0.259	7.39	43.6
15	3.25	0.000585	3.23	57.3	26.2	21.7
14	3.09	0.000989	3	-40.6	42	21.7
13	3.24	0.000595	3.23	-51.4	9.47	5.1
12	3.21	0.000657	3.18	-37	55	19.4
11	3.11	0.000945	3.02	19.5	4.19	4.01
10	3.23	0.000624	3.2	12.6	-8.72	6.45
9	3.12	0.000898	3.05	-41.6	-13.7	8.86
8	3.32	0.000446	3.35	-33.5	68	17
7	3.09	0.000988	3.01	9.9	18.5	30.1
6	3.29	0.000499	3.3	-50.7	36.6	28.6
5	3.29	0.000501	3.3	53	-47.4	45.9
4	3.11	0.000925	3.03	-4.41	-9.08	1.34
3	3.86	5.66e-05	4.25	-27.2	18	42.5
2	3.1	0.00098	3.01	16.6	48.4	-14.9
1	3.19	0.000722	3.14	-10.3	47.6	-2.7
