Cluster Index	Z	P	-log10(P)		x	y	z	
96	7.24	2.2e-13	12.7	56.7	-41.7	61.8
96	6.99	1.33e-12	11.9	43.3	27.2	-17.6
96	6.97	1.64e-12	11.8	56.3	-57.3	47.6
96	6.76	6.89e-12	11.2	-3.44	12.4	54.1
96	6.58	2.35e-11	10.6	49.4	-66.9	49.5
96	6.53	3.34e-11	10.5	66.3	-25.9	-9.05
95	4.67	1.5e-06	5.82	-3.81	44.9	-19.4
95	4.24	1.14e-05	4.94	-0.654	28.4	-16.6
95	3.76	8.66e-05	4.06	6.51	57.7	-21.9
95	3.58	0.000169	3.77	6.29	41.3	-19
95	3.55	0.00019	3.72	13.2	54.2	-21.5
95	3.47	0.000256	3.59	-7.28	38.4	-18.2
94	4.35	6.86e-06	5.16	-20.7	-27.1	78.4
94	4.35	6.93e-06	5.16	-30.8	-17.8	71.5
94	3.72	9.96e-05	4	-10.5	-18.4	71
94	3.59	0.000168	3.77	-17.2	-20.7	77.2
93	4.25	1.08e-05	4.97	25.3	-81.9	35.8
93	4.1	2.04e-05	4.69	18.5	-82.5	30.4
92	5.23	8.56e-08	7.07	5.45	-40.4	17.8
92	3.78	7.84e-05	4.11	-1.28	-42.7	24.1
92	3.51	0.000225	3.65	-8.03	-36.8	17.6
91	4.78	8.97e-07	6.05	-75.7	-30	7
90	4.49	3.61e-06	5.44	-19.8	-99	-39.1
90	3.91	4.59e-05	4.34	-9.65	-96	-39.9
90	3.74	9.34e-05	4.03	-2.89	-96.2	-40.1
90	3.3	0.000477	3.32	-16.3	-101	-27.6
89	3.94	4.04e-05	4.39	20	-27.4	83
89	3.53	0.000209	3.68	23.5	-17.7	81.2
88	4.23	1.15e-05	4.94	-16.4	-82	-59.1
87	4.78	8.6e-07	6.07	-7.17	36.9	-6.57
86	4.43	4.71e-06	5.33	24.1	-83.1	-60.1
86	3.98	3.38e-05	4.47	30.9	-83.3	-60.2
85	3.98	3.47e-05	4.46	-22.3	-88.8	27
84	3.73	9.41e-05	4.03	-4.28	20.3	-26.4
83	3.99	3.34e-05	4.48	-55.2	-16.6	9.75
83	3.9	4.77e-05	4.32	-58.6	-22.2	16.5
82	4.1	2.11e-05	4.68	-10.5	1.13	45
81	3.8	7.32e-05	4.14	23.1	-35.7	73
81	3.41	0.000322	3.49	33.2	-33.6	66.7
80	4.08	2.26e-05	4.65	-10.4	58.2	-21.5
79	3.57	0.000177	3.75	8	-97	21.9
79	3.48	0.000255	3.59	4.78	-89.5	26.4
78	3.98	3.5e-05	4.46	-55.3	-40.3	30.8
77	3.78	7.82e-05	4.11	-13.5	66.5	-11.6
76	3.52	0.000217	3.66	-7.93	-49.8	42.4
75	4.7	1.31e-06	5.88	-34.9	-62	67.9
75	3.63	0.000141	3.85	-41.6	-58.5	67.5
74	3.29	0.000509	3.29	-38.7	-15.6	-24.8
73	3.37	0.000381	3.42	-72.3	-38.2	19.6
72	4.18	1.43e-05	4.84	22.5	-27.8	15.1
71	3.96	3.75e-05	4.43	41.8	-72.7	-11.5
70	3.42	0.000308	3.51	-46	-86.5	16
69	3.51	0.000221	3.66	-41.3	-35.6	63.5
68	4	3.12e-05	4.51	-56.1	-71.5	2.37
67	3.86	5.59e-05	4.25	-45.8	-81.6	26.4
66	3.29	0.000509	3.29	-42.2	-31	-16.4
65	3.63	0.000142	3.85	29.1	-4.43	-28.7
64	3.96	3.67e-05	4.44	43	27.1	-40.2
63	3.52	0.000212	3.67	-47.9	11.1	16
62	3.95	3.93e-05	4.41	-12	-93.9	38.9
61	3.26	0.000553	3.26	4.44	-59.5	-41
61	3.21	0.000657	3.18	11	-64.7	-51.6
60	3.48	0.000251	3.6	-33	-61	-56.7
59	3.42	0.000315	3.5	43	-7.15	-0.338
58	3.26	0.000555	3.26	32.4	-11.1	-27.6
57	4.17	1.55e-05	4.81	60.4	-18.8	57.7
56	3.37	0.000375	3.43	-29.7	-96.2	-22.4
55	3.52	0.000216	3.67	-45.2	18.1	-47.5
54	3.4	0.000343	3.46	58.7	-48	-44.6
53	3.15	0.000817	3.09	-15.7	-43.4	-48.9
52	3.18	0.000731	3.14	-35.1	-31.1	6.05
51	3.92	4.42e-05	4.35	-62.8	-68.1	1.96
50	3.33	0.000436	3.36	-34.5	-21.1	49.5
49	4.01	3.08e-05	4.51	66.8	2.85	2.9
48	3.44	0.000288	3.54	-20.7	25.8	7.04
47	3.42	0.000313	3.5	-28.9	-82	26
46	3.28	0.000511	3.29	-25.2	-11.1	-37.3
45	3.09	0.000989	3	62.7	-16.9	-38.8
44	3.33	0.000431	3.37	-62.9	-46.1	-30.1
43	3.46	0.000266	3.58	18.2	-54.9	-30.9
42	3.26	0.000563	3.25	8.59	-68.3	33.9
41	3.45	0.000285	3.55	-13.2	64.2	17.1
40	3.51	0.000224	3.65	-28.4	4.49	-45.6
39	3.71	0.000104	3.98	24.3	-98.5	-29.1
38	3.14	0.000838	3.08	-28.9	-25.8	-45.9
37	3.14	0.000852	3.07	-42.4	-36	-26.8
36	3.28	0.000514	3.29	-23.2	74.3	15.6
35	3.3	0.000491	3.31	39.4	-54.4	41.9
34	3.67	0.000121	3.92	7.26	-96.5	-40.3
33	3.19	0.000715	3.15	13.7	17.8	69.6
32	3.37	0.000375	3.43	31.8	-29.2	-58.4
31	3.17	0.000762	3.12	19.4	-52.9	70.5
30	3.09	0.000987	3.01	12.5	-51.9	53.5
29	3.21	0.000654	3.18	-50.1	-73.6	-54
28	3.3	0.00048	3.32	3.94	-81.7	-54.1
27	3.9	4.81e-05	4.32	14.1	-73	-61.6
26	3.44	0.00029	3.54	-51.4	-20.6	49.9
25	3.45	0.000281	3.55	-63	-47.8	-41.1
24	3.23	0.000614	3.21	-31.2	-39.2	63.9
23	3.16	0.00079	3.1	-12.3	-96.5	22.4
22	3.11	0.00093	3.03	-10.4	-8.59	69.3
21	3.43	0.0003	3.52	-38.8	-50.7	9.56
20	3.22	0.000643	3.19	-13	52.9	53
19	3.29	0.000498	3.3	-72.2	-17.8	-0.863
18	3.1	0.000957	3.02	-24.2	-40.1	80.8
17	3.24	0.000608	3.22	-4.43	-0.945	-11.4
16	3.13	0.000882	3.05	15.7	-14.6	-9.57
15	3.33	0.000434	3.36	-0.77	4.76	4.48
14	3.13	0.000869	3.06	43.7	0.441	49.2
13	3.14	0.000837	3.08	-45.5	-19.5	-29.6
12	3.19	0.000708	3.15	-41.7	-4.01	-15.4
11	3.15	0.000825	3.08	-61.8	-12.3	14.8
10	3.24	0.000607	3.22	-48.1	0.398	12.2
9	3.22	0.000641	3.19	63.1	7.71	-31.8
8	3.32	0.000456	3.34	-72.3	-1.56	-26.3
7	3.19	0.000716	3.15	-68.4	0.973	12.7
6	3.1	0.000968	3.01	33.4	-17.2	63.9
5	3.34	0.000423	3.37	-38.2	22.8	-37.2
4	3.43	0.000306	3.51	42.7	4.16	-36.2
3	3.22	0.000633	3.2	-54.7	4.71	17.3
2	3.09	0.00099	3	22.1	-21.5	-31.2
1	3.24	0.000605	3.22	-11.2	1.68	-17.3
