0.12	2.00	1
22.12	2.00	1
36.12	2.00	1
57.12	2.00	1
64.62	2.00	1
76.12	2.00	1
83.12	2.00	1
131.62	2.00	1
159.62	2.00	1
176.12	2.00	1
182.62	2.00	1
224.62	2.00	1
247.12	2.00	1
255.12	2.00	1
274.62	2.00	1
282.12	2.00	1
288.62	2.00	1
300.62	2.00	1
310.62	2.00	1
332.62	2.00	1
339.62	2.00	1
348.12	2.00	1
371.62	2.00	1
379.62	2.00	1
388.12	2.00	1
399.12	2.00	1
406.12	2.00	1
427.12	2.00	1
441.62	2.00	1
